surat_nomor,ayat_nomor,audio_01_juhany,audio_02_qasim,audio_03_sudais,audio_04_dossari,audio_05_afasy,audio_06_yasser
2,42,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/002042.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/002042.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/002042.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/002042.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/002042.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/002042.mp3
2,43,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/002043.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/002043.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/002043.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/002043.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/002043.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/002043.mp3
2,44,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/002044.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/002044.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/002044.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/002044.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/002044.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/002044.mp3
2,45,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/002045.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/002045.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/002045.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/002045.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/002045.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/002045.mp3
2,46,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/002046.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/002046.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/002046.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/002046.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/002046.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/002046.mp3
2,47,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/002047.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/002047.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/002047.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/002047.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/002047.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/002047.mp3
2,48,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/002048.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/002048.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/002048.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/002048.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/002048.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/002048.mp3
2,49,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/002049.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/002049.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/002049.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/002049.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/002049.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/002049.mp3
2,50,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/002050.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/002050.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/002050.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/002050.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/002050.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/002050.mp3
2,51,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/002051.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/002051.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/002051.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/002051.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/002051.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/002051.mp3
2,52,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/002052.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/002052.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/002052.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/002052.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/002052.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/002052.mp3
2,53,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/002053.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/002053.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/002053.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/002053.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/002053.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/002053.mp3
2,54,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/002054.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/002054.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/002054.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/002054.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/002054.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/002054.mp3
2,55,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/002055.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/002055.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/002055.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/002055.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/002055.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/002055.mp3
2,56,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/002056.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/002056.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/002056.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/002056.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/002056.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/002056.mp3
2,57,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/002057.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/002057.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/002057.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/002057.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/002057.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/002057.mp3
2,58,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/002058.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/002058.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/002058.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/002058.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/002058.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/002058.mp3
2,59,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/002059.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/002059.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/002059.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/002059.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/002059.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/002059.mp3
2,60,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/002060.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/002060.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/002060.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/002060.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/002060.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/002060.mp3
2,61,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/002061.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/002061.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/002061.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/002061.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/002061.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/002061.mp3
2,62,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/002062.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/002062.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/002062.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/002062.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/002062.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/002062.mp3
2,63,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/002063.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/002063.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/002063.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/002063.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/002063.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/002063.mp3
2,64,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/002064.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/002064.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/002064.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/002064.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/002064.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/002064.mp3
2,65,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/002065.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/002065.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/002065.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/002065.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/002065.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/002065.mp3
2,66,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/002066.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/002066.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/002066.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/002066.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/002066.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/002066.mp3
2,67,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/002067.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/002067.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/002067.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/002067.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/002067.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/002067.mp3
2,68,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/002068.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/002068.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/002068.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/002068.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/002068.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/002068.mp3
2,69,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/002069.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/002069.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/002069.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/002069.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/002069.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/002069.mp3
2,70,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/002070.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/002070.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/002070.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/002070.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/002070.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/002070.mp3
2,71,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/002071.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/002071.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/002071.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/002071.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/002071.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/002071.mp3
2,72,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/002072.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/002072.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/002072.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/002072.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/002072.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/002072.mp3
2,73,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/002073.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/002073.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/002073.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/002073.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/002073.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/002073.mp3
2,74,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/002074.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/002074.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/002074.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/002074.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/002074.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/002074.mp3
2,75,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/002075.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/002075.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/002075.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/002075.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/002075.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/002075.mp3
2,76,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/002076.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/002076.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/002076.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/002076.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/002076.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/002076.mp3
2,77,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/002077.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/002077.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/002077.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/002077.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/002077.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/002077.mp3
2,78,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/002078.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/002078.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/002078.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/002078.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/002078.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/002078.mp3
2,79,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/002079.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/002079.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/002079.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/002079.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/002079.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/002079.mp3
2,80,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/002080.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/002080.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/002080.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/002080.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/002080.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/002080.mp3
2,81,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/002081.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/002081.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/002081.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/002081.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/002081.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/002081.mp3
2,82,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/002082.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/002082.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/002082.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/002082.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/002082.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/002082.mp3
2,83,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/002083.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/002083.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/002083.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/002083.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/002083.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/002083.mp3
2,84,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/002084.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/002084.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/002084.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/002084.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/002084.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/002084.mp3
2,85,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/002085.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/002085.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/002085.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/002085.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/002085.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/002085.mp3
2,86,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/002086.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/002086.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/002086.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/002086.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/002086.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/002086.mp3
2,87,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/002087.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/002087.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/002087.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/002087.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/002087.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/002087.mp3
2,88,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/002088.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/002088.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/002088.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/002088.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/002088.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/002088.mp3
2,89,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/002089.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/002089.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/002089.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/002089.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/002089.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/002089.mp3
2,90,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/002090.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/002090.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/002090.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/002090.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/002090.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/002090.mp3
2,91,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/002091.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/002091.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/002091.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/002091.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/002091.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/002091.mp3
2,92,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/002092.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/002092.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/002092.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/002092.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/002092.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/002092.mp3
2,93,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/002093.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/002093.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/002093.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/002093.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/002093.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/002093.mp3
2,94,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/002094.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/002094.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/002094.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/002094.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/002094.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/002094.mp3
2,95,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/002095.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/002095.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/002095.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/002095.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/002095.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/002095.mp3
2,96,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/002096.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/002096.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/002096.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/002096.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/002096.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/002096.mp3
2,97,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/002097.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/002097.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/002097.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/002097.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/002097.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/002097.mp3
2,98,https://cdn.equran.id/audio-partial/Abdullah-Al-Juhany/002098.mp3,https://cdn.equran.id/audio-partial/Abdul-Muhsin-Al-Qasim/002098.mp3,https://cdn.equran.id/audio-partial/Abdurrahman-as-Sudais/002098.mp3,https://cdn.equran.id/audio-partial/Ibrahim-Al-Dossari/002098.mp3,https://cdn.equran.id/audio-partial/Misyari-Rasyid-Al-Afasi/002098.mp3,https://cdn.equran.id/audio-partial/Yasser-Al-Dosari/002098.mp3
